,Observation ID,Date,Time,Troop,Observers,Location,Latitude ,Longitude,Rain Type,Land Use,Temperature,Cloud Cover,Wind,Wilderness,Den Type,Park Habitat,Troop Number,Complete Count?,Group Spread,Number juveniles/ Sub-Adults,# Pups,# Pregnant,Pregnant third,Identifiable Individuals,Number sick,Illness Rank,Description of Signs,Number injured,Description of Injuries,Feces,# Feces,Urine,Anal Gland Secr.,Comments,Mix,Troop Name,Split,Columna1,Columna2,Columna3,AM/PM,Time up,Not seen,Columna4
,MOW220917,9/22/2017,11:30,MOW,LP,In bush behind Private Lileden (Mow),-17.7824,25.16269,No Rain,Lodge,31,0,Yes,Slightly degraded,Rocks,,20,No,,,,,,,,,,,,,,,,,,,,,,,,,,
,SEF220917,9/22/2017,12:16,SEF,LP,Behind prision,-17.789,25.1772,No Rain,Undeveloped,32,0,Yes,Heavily degraded,Rocks,,,,,,,,,,,,,,,,,,,Not seen but strong signal from BM44817,,,,,,,,,,
,WDL220917,9/22/2017,16:16,WDL,LP,On the Forest Reserve side of Upper Road,-17.810266,25.159262,No Rain,Undeveloped,32,0,No,Heavily degraded,,,5,No,,,,,,,,,,,,,,,,"Not seen but strong signal from BM44117, BM41917",,,,,,,,,,
,PLAT220917,9/22/2017,16:42,PLAT,LP,Between houses,-17.792395,25.1572,No Rain,Urban,31,0,Slight ,Buildings,,,,,,,,,,,,,,,,,,,,Not seen but strong singnal of only one RC BM45917,,,,,,,,,,
,WDL250917,9/25/2017,10:07,WDL,LP,Yard of Wilderness Air,-17.809103,25.156564,No Rain,Residential,30,0,Slight ,Cultivated (lawn),,,17,,15,5,,,,"BM41917, BM44117, BM43917",1,5,BM41917 swollen face?,,,,,,,,,,,,,,,,,
,CSL250917,9/25/2017,11:11,CSL,LP,In bush between river and Choppies,-17.80459,25.14693,No Rain,Urban,32,0,Slight ,Heavily degraded,,,47,Yes,,,,,,BM45117,3,5,"A and SA with swollen face, SA with swollen dark nose",,,,,,,"Two individuals with collars (red/brown and black) not identifiable, saw one with RC. Strong signal from BM41317",,,,,,,,,,
,FOR250917,9/25/2017,11:45,FOR,LP,Between houses and Kasane Primary Hospital,-17.80188,25.14977,No Rain,Urban,33,0,No,Buildings,,,13,No,,2,,,,"BM40117, BM46717, BM44117, BM37916",2,5,A and SA with swollen face  ,1,Adult with blind (white) left eye,,,,,Run to den (hole in ground) next to main gate of hospital,,,,,,,,,,
,CSL270917,9/27/2017,11:15,CSL,LP,"Under Retaurant deck, at swimmong pool of Bush lodge",-17.80736,25.1473,No Rain,Lodge,34,40,Slight ,Buildings,Building,,,,,,,,,,,,,,,,,,,Not seen but strong signal only with cable of BM41317,,,,,,,,,,
,FOR270917,9/27/2017,12:05,FOR,LP,"Aroud room #5, Chobe Marina Lodge",-17.80134,25.14871,No Rain,Lodge,35,0,No,cultivated (lawn),,,12,No,,4,,,,"BM40117, BM46617, BM46517, BM37916, BM46717, BM46817",3,,,,,,,,,,,,,,,,,,,
,LIB270917,9/27/2017,12:41,LIB,LP,Behind Minestry of Agriculture,-17.79568,25.15485,No Rain,Urban,35,0,No,Buildings,,,4,No,,1+,,,,"BM40617, BM45717  ",1,,SA slightly swollen nose,,,,,,,,,,,,,,,,,
,WDL270917,9/27/2017,16:51,WDL,LP,Building materials of house back of Wilderniss Air Office,-17.80885,25.15635,No Rain,Residential,36,10,No,Buildings,Building Material,,8,No,15,3,,,,"BM41917, BM44117  ",1,,SA slightly swollen face,,,,,,,Playing and resting before denning ,,,,,,,,,,
?,ODH270917,9/27/2017,18:20,ODH,LP,Spar trash house ,-17.795237,25.153198,No Rain,Urban,34,0,No,Buildings,,,31,Yes,,,,,,,,,,3,"Adut with 1/3 tail, Adult with 2/3 tail, SA limping",,,,,"NO RC!!! ODH freq across the street….. Troop run to Waterlily lodge from behind, came out in the front and run to house with green gate next to it. Nobody opend when I nocked….",,,,,,,,,,
,WA/PLAT280917,9/28/2017,9:24,WA/PLAT,LP,"Backyard of house left from ""Chiloto Guest House""",-17.79467,25.15864,No Rain,Residential,27,0,Very,Buildings,Building Material,,9,No,,2,,,,"BM46317 (PLAT), BM44217 (PLAT), BM40017 (WA)",3,,"Adult with lesions on nose, 2 SA slightly swollen nose",,,,,,,,,,,,,,,,,
,CCH280917,9/28/2017,13:49,CCH,"LP, PK",Trash house CCH,-17.82762,25.13812,No Rain,Lodge,27,30,Slight ,Buildings,,,22,No,,2,,,,BM34916,6,,"2 Ad. dark slightly swollen face, 1 Juv lying funny onthe ground, looks skinny, 1 Ad withh swollen nose and slightly swollen testicles very food agressive, 1 Ad with lesions onnose, 1 SA slightly swollen nose",,,,,,,,,,,,,,,,,
,KUBU290917,9/29/2017,8:05,KUBU,LP,Pit letrine next to Crock Farm,-17.79556,25.23243,No Rain,Urban,23,0,Slight ,Heavily degraded,Building,,15,No,15,3,,,,"BM36616, BM38016  ",1,2,"Ad. swolen face, body condition 4",,,Yes,6,,,Only KUBU! Could not find KWA anywhere. Had a strange signal around Kwalape Lodge but could not net closer.,,,1,KUBU-KWA,,,,,,
,SEF290917,9/29/2017,9:35,SEF,LP,E BEYOND,-17.78482,25.17269,No Rain,Undeveloped,27,0,Very,Heavily degraded,,,21,No,300,8,,,,,2,"2,2","Ad slighly swollen nose, enlarged testicles, brownisch fur. SA female slightly swollen face",,,,,,,Could not see RC (BM44818) but strong signal. Mongoose are all around. around 14 more came from bush behind building and runa way again. Some others were in place next to E Beyond,,,,,,,,,,
,MOW290917,9/29/2017,10:30,MOW,LP,Run from den in rocks to trash house,-17.78227,25.16034,No Rain,Lodge,28,0,Very,Slightly degraded,Rocks,,26,No,,,,,,"BM45417, BM33616",1,1,Ad swollen nose,,,,,,,"I was waiting outside the trash house but people came an scared them away, run deep into bush ",,,,,,,,,,
,PLAT/WPLAT,9/29/2017,16:13,PLAT/WPLAT,LP,Water tank place at plateau,-17.80149,25.15762,No Rain,Residential,33,30,Slight ,Buildings,,,4,No,,,,,,"BM38516, BM45917",,,,,,,,,,,1,PLAT/WPLAT,,,,,,,,
,FOR300917,9/30/2017,8:10,FOR,"LP, PK",Crap house behind Road Deparment ,-17.80175,25.15084,No Rain,Urban,,20,Slight ,Buildings,,,16,No,,,,,,,,,,,,Yes,10,,,Runing all directions,,,,,,,,,,
,CSL300917,9/30/2017,8:45,CSL,"LP, PK",Main Gate Police Station,-17.80314,25.14922,No Rain,Urban,,0,Slight ,Buildings,,,20,No,,,,,,BM41317,,,,,,Yes,10,,,"All around Police Station, some cross road to Department of Road, Transport ans Safety",,,,,,,,,,
,WDL031017,10/3/2017,8:40,WDL,LP,Bush next to Travel Lodge,-17.812753,25.154741,No Rain,Urban,28,0,Very,Heavily degraded,,,17,No,,2,,,,"BM44117, BM41917",,,,,,,,,,Run to trash house of Travel Lodge but got chased away. Run back to bush towards CARACAL,,,,,,,,,,
,PLAT031017,10/3/2017,9:45,PLAT,LP,Backyard of house,-17.793687,25.157715,No Rain,Residential,28,0,Very,Buildings,,,,,,,,,,,,,,,,,,,,Not seen but strong singnal 148.0189 from BM45017,,,,,,,,,,
,LIB051017,10/5/2017,18:30,LIB,"LP, PK",Runing front of library,-17.796838,25.154488,No Rain,Urban,32,10,No,Buildings,,,4,Yes,5,,,,,BM40617,,,,,,,,,,"Could not identifie ear tags, was too dark",,,,,,,,,,
,CSL061017,10/6/2017,10:40,CSL,"LP, PK",Crossing srteer from Bush Lodhe to Safari Lodge,-17.8075,25.14645,No Rain,Lodge,32,100,Slight ,Buildings,,,50,No,,5,,,,BM37416 ,2,"2, 1","Ad dark swollen face and nose, Juv swollen nose",,,Yes,15,,,"Female without hand, adult with 2/3 tail (swollen face and nose). Juveniles playing",,,,,,,,,,
,PLAT091017,10/6/2017,11:30,PLAT,"LP, PK",In Scrap heap,-17.79377,25.15764,No Rain,Residential,32,100,Slight ,Buildings,,,,,,,,,,,,,,,,,,,,BM 45017 (Freq 148.02) found dead. Seems to be dead for a few weeks.,,,,,,,,,,
,WPLAT/PLAT091017,10/9/2017,11:55,WPLAT/PLAT,LP,Backyard of BTC Customer Servide,-17.79658,25.15587,No Rain,Urban,29,99,Slight ,Buildings,,,9,No,20,3,,,,"BM43017, BM38516, BM45917",1,4,Adult with RC and no ear tags slim with swollen testicles,,,,,,,"hiding in building material,  walking arround, chilling",,,,,,,,,,
,WA/PLAT091017,10/9/2017,12:40,WA/PLAT,LP,"Parking of ""The Gardenn Lodge""",-17.79133,25.15732,No Rain,Urban,29,90,Slight ,Cultivated (lawn),,,10,Yes,10,,,,,"BM40017, BM46217, BM46017, BM46117",1,5,Male SA with open wound on nose,,,,,,,RC with no ear tag. 3 juvenile from PLAT troop,,,,,,,,,,
,MOW091017,10/9/2017,14:00,MOW,LP,"In bush behind ""Eden"" (Mowana Lodge)",-17.78235,25.16238,No Rain,Lodge,31,80,Slight ,Slightly degraded,Rocks,,25,No,,,,,,"BM45417, BM41017",1,2,RC with swollen face,,,,,,,"Came scared out of den, split in two groups, BM45417 run with aprox 10 individuals to the left and BM41017 with aprox other 10 to the right.",,,,,,,,,,
,SEF091017,10/9/2017,14:25,SEF,LP,"Backyard of ""District Supplies Depot"", next to e Beyond",-17.7853,25.17279,No Rain,Undeveloped,,85,Yes,Buildings,Building Material,,17,Yes,,,,,,BM44817,,,,,,,,,,Run from den into bush behind plots,,,,,,,,,,
,KUBU091017,10/9/2017,15:41,KUBU,LP,Nature Trail at Kubu Lodge,-17.7959,25.22992,No Rain,Lodge,31,100,Slight ,Slightly degraded,,,17,No,30,2,,,,"BM36616, BM38016",,,,,,,,,,"Could not identifie ear tags, were too far away",,,,,,,,,,
,KUBU121017,10/12/2017,8:15,KUBU,"LP, PK","Trash house ""Big 5 Lodge""",-17.79636,25.23986,No Rain,Lodge,27,10,Slight ,Buildings,,,15,Yes,,1+,,,,BM36616,2,2,"Adult Left Organge with swollen face, Juv slim and swollen face",,,Yes,12,,,"One feces is diarrhea, and there was somthing that looked like vomiting. ",,,,,,,,,,
,KWA121017,10/12/2017,8:45,KWA,"LP, PK","Not seen, the signal seems to come from behind ""The Recidence Kazungula""",-17.794908,25.238246,No Rain,Urban,28,10,Slight ,,,,,,,,,,,,,,,,,,,,,Not seen but signal from BM36716,,,,,,,,,,
,CGL101017,10/13/2017,8:25,CGL,"LP, PK",Workshop CGL (Car wash),-17.84243,25.07562,No Rain,Lodge,28,0,Very,Buildings,Cement Path,,15,No,,,,,,"BM41617, BM41517",1,2,Ad swollen nose,,,Yes,7,,,Comming out of den,,,,,,,,,,
,CCH131017,10/13/2017,10:30,CCH,"LP, PK",Around laundry rooms,-17.828113,25.136941,No Rain,Lodge,28,0,Very,Buildings,,,26,Yes,,5,,,,BM34916,2,"5, 3","Ad skinny withopen wound on nose, Juvenile, brownisch fur and swollen face vomiting",5,"Juv with last 1/3 of tail broken, Juv limping back left leg, Juv with fresh injuries on left site of thorax, looks as if somthinn bit it. Two other adults limpig",Yes,10,,,,,,,,,,,,,
,FOR171017,10/17/2017,8:31,FOR,LP,Road Department,-17.80146,25.1505,No Rain,Urban,38,0,Slight ,Buildings,,,10,No,15,5,,,,"BM46717, BM44717, BM40117, BM46617, BM46817, ",2,2,"BM46617 swollen dark face, Ad looks healthy but sleep in his left swollen eye",,,,,,,Ad with only R yellow ,,,,,,,,,,
,WPALT/PLAT171017,10/17/2017,9:32,WPLAT/PLAT,LP,At bridge house behint water tanks (Plateau),-17.8014,25.1557,No Rain,Residential,,0,Slight ,Buildings,,,18,No,,2,,,,"BM45917, BM38516",2,"2,3","Male with swollen testicles, Ad male with swollen nose",1,SA skinny limping right leg,,,,,"Male with old RC and no ear tag. The limpig JUV, both RC and another Ad were left behind.",,,,,,,,,,
,WA171017,10/17/2017,10:10,WA,LP,Between bush and house,-17.79661,25.16451,No Rain,Residential,,0,Slight ,Heavily degraded,,,4,No,,2,,,,BM40017,,,,,,,,,,Left and right ear tag very dirty can´t see color,,,,,,,,,,
,WDL181017,10/18/2017,11:00,WDL,LP,"House under construction, Plateau",-17.80922,25.15539,No Rain,Residential,36,0,Yes,Buildings,,,17,Yes,10,3,,,,"BM44117, BM41917, BM43917",1,2,Ad dark slightly swollen face,,,,,,,Run into bush,,,,,,,,,,
,MOW181017,10/18/2017,11:25,MOW,LP,"Behind Game-drive-cars-parking, MOW",-17.78273,25.15939,No Rain,Lodge,36,0,Slight ,Heavily degraded,Hole in Ground,,,,,,,,,,,,,,,,,,,"Strong signal with only the cable: BM41017, BM45417",,,,,,,,,,
,SEF181017,10/18/2017,12:55,SEF,LP,"Backyard of ""District Supplies Depot"", next to e Beyond",-17.7853,25.17279,No Rain,Urban,38,0,Yes,Buildings,Building Material,,17,No,5,5,,,,"BM44817, BM43717",2,2,"R yellow dark face, BM47317 skinny with hunchback",1,Juv with 1/2 tail,,,,,"All Juv look slim, ",,,,,,,,,,
,PARKTROOP,10/19/2017,9:10,PARKTROOP,LP,Half way to river in CNP,-17.83507,25.13635,No Rain,National Park,35,10,Very,Slightly Degraded,,Shrubland thicket,13,No,,1+,,,,,1,3,Juv swollen pig nose and swollen testicles,,,,,,,Troop left SW from GPS point,,,,,,,,,,
,CGL1091017,10/19/2017,10:15,CGL,LP,Coming out of den outside lodge,-17.84432,25.07805,No Rain,National Park,,30,Yes,Slightly Degraded,Fallen tree,Open shrubland,10,No,5,5,,,,"BM41517, BM31816",2,"2,4","Ad with watery eyes, BM41517 slim with swollen testicles, nose and face",,,,,,,,,,,,,,,,,
,CSL191017,10/19/2017,11:35,CSL,LP,"Denning under T2, CSL camping site (where tudents were)",-17.808241,25.146203,No Rain,Lodge,36,Smoke,Slight ,Buildings,Deck,,,,,,,,,,,,,,,,,,,Not seen but BM start alarm vocalizating from den when I was close. Strong ignal without antenna from BM 41317,,,,,,,,,,
,ODH/PLAT271017,10/27/2017,9:00,ODH/PLAT,"LP, PK",Trash house Hospital,-17.80145,25.15015,No Rain,Urban,37,80,Yes,Buildings,,,18,No,,3,,,,BM47417,3,"2,4,4","BM47417 swolen nose, Ad with RC no er tags seollen nose, testicles and face, Ad pig nose",,,Yes,4,,,Run towards Road Department,1,ODH/PLAT,,,,,,,,
,WPLAT/PLAT311017,10/31/2017,11:17,WPLAT/PLAT,LP,Abandoned house three plots from Plateau S. Adventist Church,-17.80291,25.15706,No Rain,Residential,27,0,Slight ,Buildings,Building,,10,No,30,4,,,,BM45917  ,2,"3,4","Juv swollen face, Juv swollen testicles skinny limping",1,RC no ear tag limpinh back left,,,,,Not seen but signal from 148.9401 WPLAT BM38515,,,,,,,,,,
,WA311017,10/31/2017,12:24,WA,LP,Scrap heap backyard of house,-17.79365,25.15771,No Rain,Residential,29,30,Very,Buildings,Scrap Heap,,6,No,10,4,,,,BM40017  ,3,"1,3,4","Juv very skinny hunched back, Juv swollen testicles, Ad swollen nose",,,,,,,"Did not come put from den, hard to see",,,,,,,,,,
,ODH311017,10/31/2017,12:49,ODH,LP,The Garden Lodge,-17.79096,25.15694,No Rain,Lodge,29,40,Slight ,Cultivated (Lawn),,,32,No,,15,,,,BM47417,2,"4, ","Old RC swollen testicles, and nose. Juv very skinny, brownisch fur. ",,,,,,,Juv with 1/3 tail. Ad runing with dead mice in mouth. 13 Juv came from outside screamong looking for the rest of the troop,,,,,,,,,,
,KUBU311017,10/31/2017,7:20,KUBU,LP,Trash and staff house Big 5 Lodge,-17.79636,25.23986,No Rain,Lodge,,0,Slight ,Buildings,Building Material,,16,Yes,,2,,,,"BM36616, BM35616,",1,1,Slim juvenile,,,,,,,Male with old RC and no ear tag (BM36516 or 303115),,,,,,,,,,
,MOW11117,11/1/2017,8:20,MOW,LP,Drain hole next to game drive car parking,-17.78293,25.1592,No Rain,Lodge,,,Slight ,Cultivated (Lawn),Street drain,,20,No,,4,,,,"BM41117, BM32216, BM33616",5,1 to 3,"RC with swollen face, Juv swollen testicles, BM33616 swollen face, male RC slim, Ad swollen face, ",2,"Notch inear BM33616 and a juv, seems recently",,,,,3 or 4 pregnat females incl BM32216. ,,,,,,,,,,
,WPLAT/PLAT021117,11/2/2017,8:15,WPLAT/PLAT,LP,"Under metallic shed, in house diagnoal from water tancks PLATEAU",-17.80204,25.15793,No Rain,Residential,,,Slight ,Buildings,Under metallic shed,,8,No,,6,,,,"BM45917, BM35816",1,2,"Juv with dislocadet left femur, swollen testicle",,,,,,,"Left gray? very dirty ear tag can not identify color. Saw the two RC but couldn't see the ear tags, there is a dog in the house chasing the mongoose",,,,,,,,,,
,FOR021117,11/2/2017,9:31,FOR,LP,Running to Police Starion ,-17.80351,25.14966,No Rain,Urban,28,10,Very,Buildings,,,15,No,,,,,,"BM46817, BM46717",2,3,"Male adult swollen testicles and nose, standing hair, Juv skinny swollen testicles",,,,,,,"All but 6 run into culvert under Police Station. Between the 6 left behind BM46817, Juv female Right yellow loocks pragnet(?), female juv tried to hunt a 20 cm long snake (with blck stripes along her body)",,,,,,,,,,
,WA/PLAT031117,11/3/2017,8:20,WA/PLAT,LP,Under pit letrine ,-17.79259,25.15871,No Rain,Residential,28,0,Very,Buildings,Building,,13,Yes,,3,,,,"BM40017, BM43017",2,"4,2","Juv pig nose and swollen testicles, BM40017 dark sollen face",1,Juv limping left leg,,,,,"Individual with two ear tags on the right and one on the left, cpuld not identify the colors but is from PLAT. R orange L notch is PLAT, R purple?? Juv with two left and one right ear tag is PLAT, 1 pregnat female",,,,,,,,,,
,SEF041117,11/4/2017,8:10,SEF,LP,"Behind Ministry of Education and Skills Development, Chobe Regional Operations ",-17.78747,25.16939,No Rain,Undeveloped,26,0,Very,Heavily degraded,Hole under tree,,7,No,,,,,,,,,,,,,,,,Run away from too raf could not identifie but strong signal from BM44817,,,,,,,,,,
,WDL141117,11/14/2017,13:56,WDL,LP,Cementery,-17.80812,25.15493,No Rain,Urban,29,100,No,Heavily degraded,,,9,No,,,,,,"BM41917, BM44117",,,,,,,,,,,,,,,,,,,,
,KUBU151117,11/15/2017,8:56,KUBU,LP,At old scrap cars in Kubu Lodge,-17.79645,25.22896,No Rain,Lodge,25,45,Very,Slightly Degraded,Scrap Heap,,17,No,50,4,,,,BM36616,,,,,,,,,,BM36616 pregnat. RC without ear tag,,,,,,,,,,
,MOW151117,11/15/2017,10:24,MOW,LP,"Behind staff houses, MOW lodge",-17.78471,25.15908,No Rain,Lodge,28,,Very,Slightly degraded,,,8,No,,,,,,,,,,,,,,,,"Strong signal from BM41017, BM45417. Run into bush, tried to follow but were to deep.",,,,,,,,,,
,ODH151117,11/15/2017,11:14,ODH,LP,Main entrance Kasane Primary Hospital,-17.801543,25.149349,No Rain,Urban,29,30,Very,Buildings,Hole in Ground,,,,,,,,,,,,,,,,,,,Not seen but strong signal only with cable of BM47417,,,,,,,,,,
,FOR151117,11/15/2017,11:35,FOR,LP,Car wash front of Student Village,-17.80376,25.15127,No Rain,Urban,,0,Slight ,Heavily degraded,Building,,4,No,,3,,,,BM40117,,,,,,,,,,"One week old pups in den. Strong signal from bosth RC, just saw one. BM46717, BM40117",,,,,,,,,,
,WPLAT/PLAT151117,11/15/2017,12:52,WPLAT/PLAT,LP,"Under metallic shed, in house diagnoal from water tancks PLATEAU",-17.80204,25.15793,No Rain,Residential,,0,Slight ,Buildings,Under metallic shed,,2,No,,,,,,,,,,,,,,,,"WPLAT RC fast signal. Saw one RC but strong signal from both, BM38516 and BM45917",,,,,,,,,,
,WDL151117,11/15/2017,13:16,WDL,LP,Behind white fence at cementery,-17.80819,25.1549,No Rain,Undeveloped,,,Slight ,Heavily degraded,,,8,No,,,,,,,,,,,,,,,,"Could not get closer, run towards Caracal. Both RC working saw BM41917 or BM44117",,,,,,,,,,
,WA151117,11/15/2017,13:42,WA,LP,,-17.79149,25.16113,No Rain,Urban,30,100,Very,Buildings,,,13,No,,2,,,,BM40017,3,"3,3,5","Ad and Juv with pig nose and swollen testicles, Juv with open pig nose",1,Juv limping left leg,,,,,,,,,,,,,,,
,WA/PLAT171117,11/17/2017,8:50,WA/PLAT,LP,Backyard Old House,-17.79182,25.156063,No Rain,Lodge,,0,Slight ,Cultivated (lawn),,,10,No,,6,,,,BM40017,1,"3,3,5","Ad and Juv with pig nose and swollen testicles, Juv with open pig nose",1,Juv limping left leg,,,,,"BM40017 pregnat, second third of gestation. Two Juv with R bottom orange top notch were PLAT",,,,,,,,,,
,FOR171117,11/17/2017,9:55,FOR,LP,Car wash front of Student Village,-17.80376,25.15127,No Rain,Urban,26,0,Slight ,Buildings,Building,,,,,,,,,,,,,,,,,,,"Not seen but strong signal only with cable of BM46717, and BM40117",,,,,,,,,,
,WDL171117,11/17/2017,11:45,WDL,LP,In metallic shed behind wilderniss Air Office,-17.80902,25.15641,No Rain,Residential,28,0,Slight ,Buildings,Scrap Heap,,8,No,,3,,,,BM41917,,,,1,Juv injured on hip,Yes,4,,,"Could not see but heard around 3 pups, and strong signal from BM44117",,,,,,,,,,
,ODH171117,11/17/2017,12:39,ODH,LP,Main entrance Kasane Primary Hospital,-17.801543,25.149349,No Rain,Urban,28,0,Slight ,Buildings,Hole in Ground,,1,No,,1,,,,,,,,,,,,,,Not seen but strong signal only with cable of BM47417. probabely pups?,,,,,,,,,,
,WPLAT/PLAT171117,11/17/2017,13:20,WPLAT/PLAT,LP,"Under metallic shed, in house diagnoal from water tancks PLATEAU",-17.80204,25.15793,No Rain,Residential,29,0,Slight ,Buildings,Under metallic shed,,3,No,,3,,,,,,,,,,Yes,4,,,"WPLAT RC fast signal. Saw one RC but strong signal from both, BM38516 and BM45917",,,,,,,,,,
,MOW201117,11/20/2017,8:08,MOW,LP,Gate Mow Lodge,-17.783328,25.165145,No Rain,Lodge,26,0,Very,Cultivated (lawn),,,14,No,20,5,,,,"BM33616, BM41017, BM45417",2,2,"BM33616 with swollen dark face, male with RC no ear tag has standing hair and is brownisch in color.",1,Juv limping left leg,,,,,saw 3 RC in total. A few individuals (aprox 3) had dark face,,,,,,,,,,
,ODH201117,11/20/2017,8:37,ODH,LP,Behind Minestry of transport - Roads department,-17.80197,25.15071,No Rain,Urban,26,0,Very,Buildings,,,16,No,20,7,,,,BM47417,5,4-Feb,"Old RC swollen testicles, and nose. Pregnat (first third or pregnancy) juv pig nose Juv slim, Juv swolen testicles, very swollen nose is slim. Juv standing hair, brownisch, cant distinguisch stripes. Juv very swollen testicles. ",,,,,,,Females in first third of pregnancy.,,,,,,,,,,
,FOR201117,11/20/2017,9:15,FOR,LP,In bush behind car wash next to Student Village,-17.80367,25.15254,No Rain,Undeveloped,28,0,Very,Heavily degraded,,,6,No,,1,,,,"BM46817, BM40117, BM46717",,,,2,"BM46817 knee seems injured, is limping. Ad with 2/3 tail",,,,,BM46817 left behind at den with pups. One Ad has a lizard in mouth.,,,,,,,,,,
,CCH201117,11/20/2017,10:30,CCH,LP,Coming out of den under green water tanks at CCH,-17.82781,25.13809,No Rain,Lodge,28,5,Very,Buildings,Under Green watertank,,14,No,,7,,,,BM34916,2,"2,4  ","Juv standing hair, female juv pig nose, swollen face",,,,,,,"4 pregnant, in second thirg of gestation.",,,,,,,,,,
,CGL201117,11/20/2017,12:48,CGL,LP,Next to fountain at entrance CGL,-17.84117,25.0758,No Rain,Lodge,,30,Slight ,Heavily degraded,,,13,No,,4,,,,"BM41517, BM41617, BM31816, 33816",2,2,"BM33817 swollen testicles, scar on left side of face, BM41517 swollen nose",,,,,,,2 pups. BM31816 pregnant,,,,,,,,,,
,WDL211117,11/21/2017,11:21,WDL,LP,Behind Wilderniss Air Office,-17.80906,25.15629,No Rain,Residential,32,15,Slight ,Buildings,,,9,No,,4,,,,"BM41917, BM44117",,,,1,"SA slim, injured on hip, can´t walk properly",,,,,"Can hear one pup beteen building material, is not in shed anymore",,,,,,,,,,
,PLAT211117,11/21/2017,11:55,PLAT,LP,Behind abandoned house in Plateau,-17.80294,25.15718,No Rain,Residential,32,10,Slight ,Buildings,,,11,No,,6,,,,BM45917,1,2,Juv with slightly swollen nose,1,Juv woth broken Right leg,,,,,Not longer wirh WA,,,,,,,,,,
,WA211117,11/21/2017,12:36,WA,LP,House under construction,-17.79134,25.16148,No Rain,Residential,34,35,Slight ,Buildings,,,10,No,,3,,,,BM40017,1,4,SA pig nose,,,,,,,Juv with PLATEAU ear tags/notches,,,,,,,,,,
